customer_id,timestamp,amount,transaction_type,recipient_country,customer_type,country,risk_score,profession,naics_code,is_anomaly
238,2025-02-01 04:45:22.386204,2429.544064804591,deposit,CA,company,CA,47.08893860292688,,721110,0
834,2025-02-01 04:55:18.386204,55.14217504192989,transfer,DE,individual,CA,90.1896780250808,student,,0
835,2025-02-01 04:58:59.386204,32.170598468061634,transfer,CN,individual,US,90.23687363461077,retired,,0
286,2025-02-01 05:02:17.386204,38.817541413323035,transfer,US,individual,US,78.05067707264944,unemployed,,0
76,2025-02-01 05:03:20.386204,31.33741506232174,transfer,CA,individual,US,9.877527210883752,employee,,0
897,2025-02-01 05:03:55.386204,44.12645090270899,withdrawal,FR,individual,FR,92.54400417280118,retired,,0
630,2025-02-01 05:05:25.386204,3668.0290684775855,withdrawal,US,individual,US,2.270431128314876,retired,,1
637,2025-02-01 05:06:45.386204,1414.3857773972557,transfer,CN,company,US,11.946120228120394,,721110,0
676,2025-02-01 05:06:45.386204,8378.111462290124,withdrawal,DE,individual,DE,24.281671326980625,student,,1
454,2025-02-01 05:12:34.386204,45.90032430826194,withdrawal,GB,individual,GB,6.280008341952403,employee,,0
775,2025-02-01 05:15:05.386204,80.07613433457742,transfer,US,individual,US,97.8380752442047,employee,,0
73,2025-02-01 05:22:31.386204,42.064574046440285,transfer,DE,individual,US,12.850819651294753,self-employed,,0
512,2025-02-01 05:23:39.386204,21.71202498775716,withdrawal,GB,individual,GB,12.763525940529197,student,,0
630,2025-02-01 05:26:33.386204,52.33528700858213,withdrawal,US,individual,US,2.270431128314876,retired,,0
814,2025-02-01 05:27:00.386204,76.79687965959695,deposit,FR,individual,FR,75.55708975077009,retired,,0
637,2025-02-01 05:31:07.386204,503.75334547928065,transfer,US,company,US,11.946120228120394,,721110,0
196,2025-02-01 05:34:17.386204,88.55240154119825,withdrawal,US,individual,US,41.05233842556662,employee,,0
701,2025-02-01 05:35:30.386204,5351.905619620299,transfer,JP,company,CN,86.91100733860063,,423990,0
963,2025-02-01 05:37:10.386204,3383.118618542798,transfer,JP,company,CA,16.079302821105667,,453998,0
883,2025-02-01 05:44:51.386204,63.07578492715788,transfer,CN,individual,DE,89.09070884922275,retired,,0
553,2025-02-01 05:45:23.386204,127.81344574181908,withdrawal,US,individual,US,82.4996325403064,employee,,0
911,2025-02-01 05:45:53.386204,78.0526089986048,transfer,CN,individual,CN,51.99675108121499,retired,,0
221,2025-02-01 05:50:33.386204,17.922917575853102,transfer,CA,individual,JP,96.61789022352352,unemployed,,0
507,2025-02-01 05:51:15.386204,29.851748129655768,deposit,US,individual,US,78.87487306828046,self-employed,,0
929,2025-02-01 05:59:36.386204,2188.839771382844,transfer,FR,company,GB,98.60775894498362,,721110,0
909,2025-02-01 06:02:30.386204,74.21769006235327,transfer,FR,individual,US,19.25173019781662,self-employed,,0
687,2025-02-01 06:05:58.386204,53.83874574688821,withdrawal,US,individual,US,89.59452704936481,employee,,0
955,2025-02-01 06:08:48.386204,11072.737836934268,transfer,GB,company,DE,86.11619384416524,,522320,0
858,2025-02-01 06:10:06.386204,73.98804034158441,withdrawal,CA,individual,CA,11.797152909076836,unemployed,,0
364,2025-02-01 06:17:33.386204,32.65263149180857,transfer,GB,individual,CA,95.9338983047624,student,,0
104,2025-02-01 06:19:43.386204,91.27967849328328,transfer,CA,individual,US,33.65600850374781,retired,,0
264,2025-02-01 06:20:58.386204,517.0217798371317,deposit,DE,individual,DE,34.582053301244244,unemployed,,1
785,2025-02-01 06:27:26.386204,3145.4129406171937,transfer,DE,individual,US,77.20096129619077,retired,,1
132,2025-02-01 06:34:15.386204,62.62910311751576,withdrawal,US,individual,US,86.63039242734722,student,,0
344,2025-02-01 06:39:06.386204,1584.5010209001998,transfer,FR,company,GB,8.800917630652638,,453998,0
966,2025-02-01 06:45:47.386204,116.49511189514625,transfer,GB,individual,CA,76.68171060385957,employee,,0
98,2025-02-01 06:53:11.386204,37.3718517361988,transfer,GB,individual,CN,83.87332117795168,employee,,0
993,2025-02-01 07:00:16.386204,108.27387790017336,withdrawal,DE,individual,DE,50.44979068619938,unemployed,,0
937,2025-02-01 07:00:23.386204,36.36436593839024,withdrawal,US,individual,US,53.1526465520925,employee,,0
812,2025-02-01 07:01:34.386204,22.395616461408597,transfer,DE,individual,US,25.511566808412024,employee,,0
92,2025-02-01 07:02:48.386204,45.82669138312274,transfer,CA,individual,CA,24.67734526523725,unemployed,,0
815,2025-02-01 07:05:45.386204,94.50086112716023,withdrawal,CA,individual,CA,9.904424162645808,self-employed,,0
581,2025-02-01 07:09:27.386204,4614.282622495948,deposit,US,individual,US,69.30846799749646,employee,,1
785,2025-02-01 07:14:46.386204,53.31401320426272,transfer,US,individual,US,77.20096129619077,retired,,0
601,2025-02-01 07:23:11.386204,57.80021901779519,deposit,US,individual,US,84.96034851613861,student,,0
297,2025-02-01 07:23:17.386204,73.3386086160404,deposit,US,individual,US,81.23796016789588,student,,0
735,2025-02-01 07:30:26.386204,124.3408776158079,withdrawal,CA,individual,CA,38.86545555019234,employee,,0
116,2025-02-01 07:36:42.386204,28.633624203100133,deposit,CN,individual,CN,43.737558008381264,unemployed,,0
169,2025-02-01 07:38:07.386204,32.950299684951595,withdrawal,US,individual,US,16.03698831777205,unemployed,,0
320,2025-02-01 07:39:53.386204,19260.292037623698,transfer,DE,company,US,51.57409110727651,,721110,1
103,2025-02-01 07:45:41.386204,12800.409946184624,transfer,CN,company,US,20.289792609816683,,721110,0
153,2025-02-01 07:45:55.386204,52.15079860930072,withdrawal,GB,individual,GB,2.366590786573819,student,,0
343,2025-02-01 07:53:17.386204,126.81896264001482,transfer,DE,individual,US,92.98717136142649,retired,,0
405,2025-02-01 08:03:40.386204,8468.02429587044,withdrawal,US,individual,US,93.63064810159901,retired,,1
768,2025-02-01 08:04:52.386204,4362.22811631322,withdrawal,US,company,US,54.93794059459146,,423990,0
106,2025-02-01 08:04:52.386204,40.49470906058697,withdrawal,CA,individual,CA,12.555519299978634,self-employed,,0
244,2025-02-01 08:19:11.386204,31.2680210978552,transfer,FR,individual,GB,22.94629618999231,employee,,0
361,2025-02-01 08:25:16.386204,38.417494119787165,deposit,DE,individual,DE,47.47739462172902,retired,,0
414,2025-02-01 08:31:25.386204,58.699128467910406,transfer,JP,individual,US,48.076346261188206,student,,0
358,2025-02-01 08:44:14.386204,93.83810494448483,deposit,US,individual,US,58.654728982678364,unemployed,,0
322,2025-02-01 08:44:14.386204,53.44315650385815,deposit,US,individual,US,75.98309596956304,employee,,0
658,2025-02-01 08:49:23.386204,98.49083971070772,transfer,US,individual,US,64.79504796348563,retired,,0
956,2025-02-01 08:58:44.386204,71.02503509640052,withdrawal,US,individual,US,32.66579475429487,retired,,0
440,2025-02-01 09:00:47.386204,96.71362024527667,deposit,US,individual,US,95.18058857742434,retired,,0
101,2025-02-01 09:09:10.386204,39.14730064761733,transfer,CA,individual,DE,93.7465532752222,student,,0
648,2025-02-01 09:14:46.386204,1089.310088786079,transfer,GB,company,US,73.69941006385238,,453998,0
184,2025-02-01 09:19:04.386204,45.26334883103348,transfer,FR,individual,US,59.70115802463649,self-employed,,0
58,2025-02-01 09:19:19.386204,57.67964743922679,deposit,US,individual,US,59.82535276121871,retired,,0
13,2025-02-01 09:21:04.386204,54.08562639081665,withdrawal,US,individual,US,48.27418465430608,employee,,0
718,2025-02-01 09:23:14.386204,25.555143557899775,transfer,JP,individual,US,75.762815373704,self-employed,,0
417,2025-02-01 09:30:14.386204,109.302657946897,withdrawal,CA,individual,CA,76.09105462635345,retired,,0
90,2025-02-01 09:30:29.386204,137.01484330713353,deposit,FR,individual,FR,45.29369149971173,retired,,0
767,2025-02-01 09:35:56.386204,69.28965234585249,transfer,FR,individual,US,29.904408778408843,student,,0
384,2025-02-01 09:37:30.386204,36.54744419807532,transfer,US,individual,US,38.78278257487244,self-employed,,0
363,2025-02-01 09:38:23.386204,2125.9562594084423,withdrawal,US,company,US,23.790290277454385,,423990,0
878,2025-02-01 09:43:51.386204,59.474888408253264,withdrawal,US,individual,US,93.350668093138,employee,,0
373,2025-02-01 09:47:09.386204,43.339867418090584,transfer,US,individual,US,87.83516125320932,retired,,0
972,2025-02-01 09:56:09.386204,38.89473007169548,deposit,JP,individual,JP,85.81675955985963,retired,,0
968,2025-02-01 09:59:40.386204,14115.279628726124,transfer,DE,company,US,90.58650447498093,,453998,0
754,2025-02-01 10:01:28.386204,58.96047017637032,withdrawal,GB,individual,GB,91.4323620210317,employee,,0
833,2025-02-01 10:01:39.386204,28.673859564557066,deposit,JP,individual,JP,5.68400556877835,retired,,0
984,2025-02-01 10:02:53.386204,1279.604112575976,deposit,JP,individual,JP,38.020751293014875,student,,1
376,2025-02-01 10:04:48.386204,1383.1472545172094,transfer,FR,company,CA,48.909241209018575,,423990,0
315,2025-02-01 10:09:05.386204,38.87496044579212,deposit,GB,individual,GB,47.82014507326231,student,,0
501,2025-02-01 10:11:49.386204,104.75146134532143,transfer,US,individual,US,37.09166290217406,student,,0
700,2025-02-01 10:12:10.386204,54.84317007813969,transfer,FR,individual,GB,45.92272439010576,self-employed,,0
620,2025-02-01 10:13:10.386204,22.55698052781972,deposit,GB,individual,GB,53.69185193232787,student,,0
36,2025-02-01 10:24:09.386204,36.6915410769534,deposit,JP,individual,JP,62.36028773148078,unemployed,,0
430,2025-02-01 10:24:39.386204,28.62699225400297,transfer,JP,individual,GB,1.7290419307461558,student,,0
317,2025-02-01 10:37:51.386204,99.51458874307859,transfer,US,individual,US,71.3766212610925,retired,,0
226,2025-02-01 10:38:17.386204,28.36045066119713,transfer,GB,individual,US,10.043454936059593,unemployed,,0
800,2025-02-01 10:43:10.386204,99.2727270217146,deposit,US,individual,US,5.982747755763896,retired,,0
942,2025-02-01 11:01:23.386204,62.0004071837362,transfer,US,individual,CN,22.996868573440032,employee,,0
881,2025-02-01 11:03:53.386204,54.57181035621561,deposit,CN,individual,CN,62.934648612892865,retired,,0
509,2025-02-01 11:11:55.386204,44.23172444363377,deposit,FR,individual,FR,9.079365154066421,retired,,0
466,2025-02-01 11:21:01.386204,65.27973176120956,transfer,CA,individual,US,2.5873719084661184,student,,0
4,2025-02-01 11:21:01.386204,60.9541129976649,withdrawal,CN,individual,CN,42.020765128581495,retired,,1
606,2025-02-01 11:25:44.386204,43.51562652262777,transfer,CA,individual,CN,56.593929050842995,retired,,0
671,2025-02-01 11:30:57.386204,72.77267541320596,withdrawal,US,individual,US,30.954858820976806,self-employed,,0
4,2025-02-01 11:31:01.386204,60.9541129976649,withdrawal,CN,individual,CN,42.020765128581495,retired,,1
76,2025-02-01 11:33:22.386204,56.756131853498125,withdrawal,US,individual,US,9.877527210883752,employee,,0
58,2025-02-01 11:35:27.386204,8679.340566790426,withdrawal,US,individual,US,59.82535276121871,retired,,1
736,2025-02-01 11:38:49.386204,45.21247259536644,withdrawal,US,individual,US,7.954290431495337,student,,0
4,2025-02-01 11:41:01.386204,60.9541129976649,withdrawal,CN,individual,CN,42.020765128581495,retired,,1
420,2025-02-01 11:42:11.386204,63.192927348664966,withdrawal,CA,individual,CA,58.521950238263955,unemployed,,0
392,2025-02-01 11:42:45.386204,109.84839299687079,withdrawal,DE,individual,DE,34.87704953251023,self-employed,,0
695,2025-02-01 11:45:29.386204,70.9918873233384,deposit,GB,individual,GB,91.67122536906143,unemployed,,0
469,2025-02-01 11:49:22.386204,49.88995378241371,withdrawal,US,individual,US,7.043164638523935,employee,,0
4,2025-02-01 11:51:01.386204,60.9541129976649,withdrawal,CN,individual,CN,42.020765128581495,retired,,1
626,2025-02-01 11:54:56.386204,8442.741553484126,transfer,CN,individual,US,66.39687415752627,unemployed,,1
735,2025-02-01 11:54:56.386204,47.231196064971705,withdrawal,CA,individual,CA,38.86545555019234,employee,,0
4,2025-02-01 12:01:01.386204,60.9541129976649,withdrawal,CN,individual,CN,42.020765128581495,retired,,1
835,2025-02-01 12:08:00.386204,44.68803774938377,withdrawal,US,individual,US,90.23687363461077,retired,,0
362,2025-02-01 12:16:52.386204,835.2621454653356,withdrawal,US,company,US,85.55731147660084,,423990,0
770,2025-02-01 12:29:43.386204,82.51740118522987,transfer,CA,individual,DE,70.72987435291319,student,,0
4,2025-02-01 12:33:25.386204,53.644517072437566,withdrawal,CN,individual,CN,42.020765128581495,retired,,0
20,2025-02-01 12:43:26.386204,55.77587188742824,deposit,US,individual,US,50.54596592886441,self-employed,,0
791,2025-02-01 12:43:56.386204,41.821443384674446,deposit,US,individual,US,76.54770117608277,retired,,0
164,2025-02-01 12:44:07.386204,47.468543483679326,deposit,US,individual,US,64.93783057858164,self-employed,,0
651,2025-02-01 12:45:00.386204,165.09375165537998,transfer,US,individual,US,80.69280900183276,employee,,0
600,2025-02-01 12:59:44.386204,28.56897771788558,deposit,CA,individual,CA,4.962471296374837,retired,,0
744,2025-02-01 13:03:42.386204,55.76949597140915,transfer,DE,individual,CA,93.52542610794899,employee,,0
936,2025-02-01 13:06:24.386204,30.328928241458794,deposit,CA,individual,CA,63.816304525576484,retired,,0
959,2025-02-01 13:11:56.386204,43.7441491146845,withdrawal,US,individual,US,93.91671130894285,self-employed,,0
114,2025-02-01 13:23:38.386204,88.51324325473638,deposit,US,individual,US,51.32356643751864,student,,0
692,2025-02-01 13:25:41.386204,5755.4290515755965,transfer,DE,company,JP,99.55740937996774,,522320,0
445,2025-02-01 13:25:46.386204,4049.0751783799296,deposit,US,company,US,33.11917105572108,,423990,0
622,2025-02-01 13:28:55.386204,3685.2106279509544,transfer,GB,company,US,34.83550678419298,,561499,0
374,2025-02-01 13:30:00.386204,30.04710003696369,transfer,FR,individual,JP,37.12979306482336,self-employed,,0
428,2025-02-01 13:37:14.386204,79.74095352188672,transfer,DE,individual,US,27.782619138769405,employee,,0
609,2025-02-01 13:38:14.386204,98.76572223953477,deposit,CA,individual,CA,88.03553603412414,employee,,0
485,2025-02-01 13:39:11.386204,43.336199012323085,deposit,US,individual,US,65.65837703910921,unemployed,,0
877,2025-02-01 13:41:52.386204,59.54668149489602,withdrawal,JP,individual,JP,37.94064342950719,unemployed,,0
748,2025-02-01 13:42:08.386204,75.63080887421494,withdrawal,US,individual,US,20.456489407035594,unemployed,,0
912,2025-02-01 13:47:51.386204,44.23407750358511,deposit,DE,individual,DE,98.39300846737186,self-employed,,0
964,2025-02-01 13:48:16.386204,51.136106184935784,deposit,FR,individual,FR,61.64095539268516,employee,,0
845,2025-02-01 13:52:04.386204,110.54465288500373,transfer,FR,individual,US,38.920249867518855,student,,0
431,2025-02-01 13:52:17.386204,56.23800090111583,withdrawal,CA,individual,CA,28.189374525087164,employee,,0
905,2025-02-01 13:54:28.386204,8413.322716815543,transfer,US,company,CA,74.44121347439301,,721110,0
877,2025-02-01 13:55:10.386204,8517.670463285125,transfer,JP,individual,JP,37.94064342950719,unemployed,,1
69,2025-02-01 14:05:47.386204,54.32077583556412,withdrawal,CA,individual,CA,23.50949445585129,unemployed,,0
376,2025-02-01 14:06:54.386204,6538.178770219558,transfer,GB,company,CA,48.909241209018575,,423990,0
451,2025-02-01 14:07:08.386204,40.738499154148094,transfer,US,individual,US,64.16670896013584,unemployed,,0
171,2025-02-01 14:07:44.386204,55.895587468755515,transfer,JP,individual,DE,7.983146839160726,student,,0
460,2025-02-01 14:14:03.386204,60.082008633056475,transfer,FR,individual,US,56.11736280699581,retired,,0
865,2025-02-01 14:14:58.386204,8395.728284165172,withdrawal,US,individual,US,70.55197855342136,self-employed,,1
107,2025-02-01 14:16:27.386204,212.19719764971606,withdrawal,US,individual,US,91.75777581468448,self-employed,,0
732,2025-02-01 14:17:14.386204,3014.7310852677315,transfer,FR,company,US,27.901226193460747,,561499,0
989,2025-02-01 14:22:04.386204,109.40133141796973,transfer,DE,individual,FR,31.815410868754025,employee,,0
564,2025-02-01 14:25:26.386204,51.06784281359246,withdrawal,CA,individual,CA,45.336408274671506,employee,,0
644,2025-02-01 14:32:15.386204,92.14315054775176,withdrawal,GB,individual,GB,10.214270450438933,unemployed,,0
217,2025-02-01 14:38:32.386204,42.77393500819994,deposit,US,individual,US,76.88005022067128,retired,,0
170,2025-02-01 14:45:06.386204,2971.302214143753,transfer,CN,company,CA,39.05693480164466,,721110,0
172,2025-02-01 14:45:54.386204,2077.590245419794,withdrawal,US,company,US,54.50655688707059,,522320,0
971,2025-02-01 14:46:51.386204,112.35967486396413,transfer,FR,individual,US,61.288073167491284,unemployed,,0
772,2025-02-01 14:47:06.386204,141.54243317746798,transfer,GB,individual,US,17.230916831492816,employee,,0
927,2025-02-01 15:04:55.386204,68.07206615320608,deposit,US,individual,US,17.04642785357904,employee,,0
335,2025-02-01 15:10:48.386204,78.68154379423422,withdrawal,CN,individual,CN,49.80217798383334,student,,0
760,2025-02-01 15:22:21.386204,26.666072129849354,transfer,JP,individual,US,23.83162937051243,unemployed,,0
411,2025-02-01 15:26:48.386204,47.88321524323763,transfer,CN,individual,US,74.75835349345341,unemployed,,0
394,2025-02-01 15:32:05.386204,77420.78076519459,deposit,CA,company,CA,29.54725509149799,,561499,1
486,2025-02-01 15:32:57.386204,25.159214127648298,deposit,CA,individual,CA,97.76461425690559,retired,,0
456,2025-02-01 15:34:03.386204,2695.893221458569,transfer,CN,company,US,42.362242378359205,,522320,0
644,2025-02-01 15:35:34.386204,41.64661317006829,deposit,GB,individual,GB,10.214270450438933,unemployed,,0
477,2025-02-01 15:38:40.386204,51.50802388338392,transfer,JP,individual,US,78.77762990521543,student,,0
141,2025-02-01 15:42:57.386204,91.98339303089877,transfer,CA,individual,US,33.10325310265523,self-employed,,0
270,2025-02-01 15:43:14.386204,108.25627892517839,withdrawal,US,individual,US,99.19906987833993,employee,,0
830,2025-02-01 15:46:15.386204,8106.059177464967,transfer,CA,individual,CN,66.04078657055297,student,,1
162,2025-02-01 15:46:15.386204,60.32363556791465,withdrawal,GB,individual,GB,84.15349521524578,unemployed,,0
900,2025-02-01 15:48:25.386204,51.371324959981045,transfer,DE,individual,US,0.5673901405815585,employee,,0
551,2025-02-01 15:50:38.386204,80.91919877664976,transfer,GB,individual,CA,72.00055657324073,unemployed,,0
907,2025-02-01 16:04:43.386204,5981.334386359123,transfer,DE,company,US,27.04336535278373,,721110,0
448,2025-02-01 16:06:54.386204,32.283907890092166,withdrawal,US,individual,US,26.854682183426327,self-employed,,0
745,2025-02-01 16:16:43.386204,5130.552295956138,transfer,JP,company,CA,4.362476070618381,,522320,0
215,2025-02-01 16:20:16.386204,83.95085130879492,withdrawal,DE,individual,DE,81.48704216479472,student,,0
820,2025-02-01 16:20:51.386204,8346.254108949382,deposit,CA,individual,CA,80.40210087098842,student,,1
520,2025-02-01 16:25:51.386204,60.522470949816835,withdrawal,JP,individual,JP,25.330122031926972,retired,,0
395,2025-02-01 16:26:12.386204,1005.3457614211385,transfer,JP,company,US,83.80404102779625,,522320,0
458,2025-02-01 16:32:50.386204,56.53388904094675,withdrawal,US,individual,US,51.1512488499094,student,,0
294,2025-02-01 16:39:41.386204,57.480411672059624,transfer,JP,individual,US,23.34569391339272,student,,0
987,2025-02-01 17:00:01.386204,50.407558502803205,transfer,FR,individual,US,24.97069765410561,employee,,0
420,2025-02-01 17:02:20.386204,47.35779069093195,transfer,DE,individual,CA,58.521950238263955,unemployed,,0
738,2025-02-01 17:08:05.386204,862.6505490568131,transfer,CA,company,US,95.90867311941267,,561499,0
427,2025-02-01 17:14:12.386204,20.4745600222984,deposit,US,individual,US,69.68534079161698,self-employed,,0
935,2025-02-01 17:15:26.386204,8933.560386466314,withdrawal,GB,individual,GB,2.7059411851088733,student,,1
444,2025-02-01 17:18:12.386204,65.43307610904158,transfer,JP,individual,GB,67.3174518087558,employee,,0
961,2025-02-01 17:18:36.386204,69.70271803747559,withdrawal,US,individual,US,47.253657002855306,self-employed,,0
295,2025-02-01 17:19:56.386204,46.73582404152411,transfer,FR,individual,US,19.39488421208252,self-employed,,0
893,2025-02-01 17:22:16.386204,8332.43653110599,withdrawal,FR,individual,FR,39.946909683850826,student,,1
224,2025-02-01 17:22:35.386204,53.44973558234689,withdrawal,CA,individual,CA,77.79800930527105,self-employed,,0
119,2025-02-01 17:23:59.386204,51.799233693643146,transfer,US,individual,US,21.109798728189322,retired,,0
324,2025-02-01 17:25:03.386204,2549.2235525885153,deposit,GB,company,GB,77.91805261810346,,423990,0
543,2025-02-01 17:27:55.386204,42.634674851718955,transfer,DE,individual,DE,67.28023364078268,self-employed,,0
982,2025-02-01 17:30:02.386204,468.09088387798874,withdrawal,US,individual,US,61.36722731599379,student,,1
681,2025-02-01 17:32:31.386204,1424.4553637268577,transfer,CA,company,US,56.119009303554904,,423990,0
88,2025-02-01 17:38:00.386204,20.351276368587666,withdrawal,FR,individual,FR,23.857833243871085,self-employed,,0
909,2025-02-01 17:38:50.386204,39.4636754351232,deposit,US,individual,US,19.25173019781662,self-employed,,0
783,2025-02-01 17:50:48.386204,39.15695599662606,withdrawal,JP,individual,JP,75.71003275525594,unemployed,,0
449,2025-02-01 17:52:15.386204,7439.13319137834,deposit,US,company,US,81.62014372003632,,561499,0
46,2025-02-01 17:52:41.386204,6791.356546092694,transfer,JP,company,CN,50.594878846628056,,453998,0
143,2025-02-01 17:59:50.386204,63.20913915491735,transfer,FR,individual,US,55.03005440109532,employee,,0
555,2025-02-01 18:00:31.386204,40.88301464268672,withdrawal,US,individual,US,61.4427260598016,employee,,0
975,2025-02-01 18:07:02.386204,33.9088688993282,deposit,CA,individual,CA,69.22081329583796,student,,0
860,2025-02-01 18:08:31.386204,3552.809676002254,transfer,CA,company,US,87.54293974739603,,721110,0
392,2025-02-01 18:14:37.386204,31.679789582609875,withdrawal,DE,individual,DE,34.87704953251023,self-employed,,0
134,2025-02-01 18:21:18.386204,132.81621133781886,withdrawal,US,individual,US,95.50554858538953,unemployed,,0
93,2025-02-01 18:27:02.386204,84.29424659370585,withdrawal,US,individual,US,99.99433823904221,employee,,0
126,2025-02-01 18:30:13.386204,2196.7474978895134,transfer,FR,company,CA,53.16664129866807,,423990,0
781,2025-02-01 18:31:40.386204,35.51902881159522,transfer,GB,individual,US,21.573055212299842,employee,,0
901,2025-02-01 18:33:55.386204,41.42631004792052,transfer,DE,individual,CA,71.02350667399247,student,,0
501,2025-02-01 18:35:04.386204,38.95928733641227,withdrawal,US,individual,US,37.09166290217406,student,,0
550,2025-02-01 18:43:31.386204,48.344788614040766,transfer,CN,individual,US,42.9007913359137,student,,0
849,2025-02-01 18:44:19.386204,3099.096678620642,transfer,FR,company,US,27.846707933806016,,561499,0
94,2025-02-01 18:48:01.386204,30.33213092586775,withdrawal,US,individual,US,47.52594559461826,retired,,0
219,2025-02-01 18:57:55.386204,26.6933454572508,transfer,JP,individual,GB,53.71614469900622,employee,,0
302,2025-02-01 19:00:30.386204,29.051595061494062,transfer,CA,individual,US,70.90870018679304,retired,,0
174,2025-02-01 19:02:02.386204,56.94743294384102,withdrawal,US,individual,US,58.84170723911394,retired,,0
57,2025-02-01 19:14:05.386204,4755.878303233752,withdrawal,US,company,US,46.14323992683374,,561499,0
931,2025-02-01 19:15:11.386204,81.7478313390362,transfer,CN,individual,US,32.938873311755025,self-employed,,0
907,2025-02-01 19:15:20.386204,3703.4079212072675,transfer,JP,company,US,27.04336535278373,,721110,0
93,2025-02-01 19:19:44.386204,101.36413240620837,withdrawal,US,individual,US,99.99433823904221,employee,,0
411,2025-02-01 19:24:47.386204,40.27665496165731,withdrawal,US,individual,US,74.75835349345341,unemployed,,0
730,2025-02-01 19:30:12.386204,2593.940440157262,transfer,US,company,CA,52.85061684436527,,721110,0
695,2025-02-01 19:32:22.386204,97.69300070596717,transfer,GB,individual,GB,91.67122536906143,unemployed,,0
836,2025-02-01 19:36:14.386204,112.55396335313925,deposit,JP,individual,JP,63.81598425966969,unemployed,,0
955,2025-02-01 19:38:02.386204,7135.080527716361,transfer,US,company,DE,86.11619384416524,,522320,0
790,2025-02-01 19:38:11.386204,44.31966664198063,transfer,GB,individual,US,1.8816100463218244,student,,0
681,2025-02-01 19:44:34.386204,493.0066780150388,transfer,CN,company,US,56.119009303554904,,423990,0
234,2025-02-01 19:46:06.386204,58.57499496185782,transfer,JP,individual,US,17.36654354404371,self-employed,,0
471,2025-02-01 19:49:11.386204,23.881216888977672,transfer,FR,individual,CN,53.97339940675834,unemployed,,0
734,2025-02-01 19:49:49.386204,68.79989084684006,deposit,US,individual,US,37.77114914154451,retired,,0
987,2025-02-01 19:49:56.386204,34.213917552457566,transfer,FR,individual,US,24.97069765410561,employee,,0
998,2025-02-01 19:51:06.386204,26.652993764757902,deposit,GB,individual,GB,2.8546698724383535,self-employed,,0
156,2025-02-01 19:51:26.386204,1206.0608295268748,transfer,DE,company,CA,41.19112955938672,,453998,0
60,2025-02-01 19:53:38.386204,32.578852721563685,transfer,CN,individual,US,86.06850602323351,employee,,0
759,2025-02-01 19:58:45.386204,7945.865880412865,deposit,US,individual,US,88.82739148490964,student,,1
871,2025-02-01 20:02:09.386204,86.82041013955752,transfer,DE,individual,US,70.37829645374173,retired,,0
829,2025-02-01 20:03:17.386204,29.28368790322546,withdrawal,US,individual,US,17.83503338874457,unemployed,,0
793,2025-02-01 20:14:25.386204,108.41827601115276,transfer,US,individual,CA,80.03545578635935,employee,,0
338,2025-02-01 20:16:51.386204,104.80948906892017,transfer,CA,individual,US,37.603084758447224,retired,,0
748,2025-02-01 20:19:37.386204,8424.458628882749,deposit,US,individual,US,20.456489407035594,unemployed,,1
545,2025-02-01 20:35:38.386204,42.32996016477926,transfer,DE,individual,US,66.60957277137176,unemployed,,0
842,2025-02-01 20:43:19.386204,8010.378545826891,transfer,FR,individual,DE,38.74060409768476,unemployed,,1
747,2025-02-01 20:45:51.386204,85.65771220424098,transfer,GB,individual,US,83.91603135358216,self-employed,,0
938,2025-02-01 20:47:18.386204,8188.229249683929,transfer,DE,company,US,87.04642225164493,,423990,1
758,2025-02-01 20:48:51.386204,76.81978593701992,transfer,CA,individual,CA,50.61836483186528,employee,,0
427,2025-02-01 20:49:27.386204,50.10380884213319,deposit,US,individual,US,69.68534079161698,self-employed,,0
368,2025-02-01 20:50:20.386204,1849.7609563172914,transfer,CA,company,US,50.585806526705845,,721110,0
170,2025-02-01 20:52:27.386204,2556.4530432401475,transfer,US,company,CA,39.05693480164466,,721110,0
776,2025-02-01 20:53:04.386204,477.68587231359163,transfer,JP,company,US,24.92287150584608,,561499,0
749,2025-02-01 20:53:18.386204,35.69853933590623,transfer,FR,individual,US,16.64009386713622,student,,0
301,2025-02-01 20:58:25.386204,41.19856663465906,withdrawal,GB,individual,GB,62.91106700543868,self-employed,,0
298,2025-02-01 20:58:43.386204,2942.064136264444,deposit,FR,individual,FR,98.64708179479658,student,,1
914,2025-02-01 21:06:41.386204,57.84472013955006,withdrawal,US,individual,US,52.261053465599936,self-employed,,0
734,2025-02-01 21:08:29.386204,8586.860543638873,withdrawal,US,individual,US,37.77114914154451,retired,,1
373,2025-02-01 21:09:55.386204,21.199602117348512,withdrawal,US,individual,US,87.83516125320932,retired,,0
398,2025-02-01 21:16:20.386204,977.1629413992364,transfer,US,company,CA,95.3348409446774,,561499,0
463,2025-02-01 21:17:37.386204,68.05660352748455,withdrawal,CA,individual,CA,0.486391708319156,student,,0
750,2025-02-01 21:19:57.386204,4904.173006992145,withdrawal,CA,company,CA,81.62780996731576,,453998,0
145,2025-02-01 21:19:59.386204,8261.709069201703,deposit,US,individual,US,97.5066969207246,unemployed,,1
82,2025-02-01 21:28:35.386204,33.724977553761974,withdrawal,FR,individual,FR,35.4446981054697,unemployed,,0
515,2025-02-01 21:31:45.386204,153.66609414413085,withdrawal,CN,individual,CN,96.55585841579968,student,,0
