alert_date,account_number,segment,rule_id,param,value,score,alert_score,is_issue
2024-06-06,6443,IND,AML-FTF,transaction_velocity,2.6112787349980113,15,45,0
2024-06-06,6443,IND,AML-TUA,avg_transaction_size,20000.0,15,45,0
2024-06-06,6443,IND,AML-AUG,peak_deviation,2.816534576501875,15,45,0
2024-06-07,1871,IND,AML-FTF,transaction_velocity,3.1726161093545784,15,45,0
2024-06-07,1871,IND,AML-CHG,activity_ratio_change,1.373574437979687,15,45,0
2024-06-07,1871,IND,AML-MNT,destination_count,5.0,15,45,0
2024-06-07,7415,IND,AML-FTF,transaction_velocity,3.4446780082929496,15,40,0
2024-06-07,7415,IND,AML-CHG,volume_increase,2.4473004339509172,10,40,0
2024-06-07,7415,IND,AML-MNT,destination_count,5.0,15,40,0
2024-06-09,4659,CORP,AML-FTF,transaction_velocity,4.971402669935623,15,40,0
2024-06-09,4659,CORP,AML-CHG,volume_increase,16.64630286132108,15,40,0
2024-06-09,4659,CORP,AML-AUG,consecutive_inc,8.264824750251659,10,40,0
2024-06-10,7970,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-06-10,7970,CORP,AML-AUG,seasonal_factor,1.157198737796111,15,40,0
2024-06-10,7970,CORP,AML-CHG,activity_ratio_change,0.7400246382969937,10,40,0
2024-06-10,9404,CORP,AML-FTF,transaction_velocity,6.050604752219606,15,45,0
2024-06-10,9404,CORP,AML-CHG,pattern_deviation,5.111349848558649,15,45,0
2024-06-10,9404,CORP,AML-AUG,consecutive_inc,13.627182020157209,15,45,0
2024-06-11,5166,IND,AML-FTF,foreign_transaction_ratio,1.5618330054434335,15,45,0
2024-06-11,5166,IND,AML-TUA,activity_value,20000.0,15,45,0
2024-06-11,5166,IND,AML-MNT,transaction_frequency,3.0,15,45,0
2024-06-12,2659,IND,AML-FTF,foreign_transaction_ratio,1.4143462183920612,15,40,0
2024-06-12,2659,IND,AML-AUG,consecutive_inc,3.1390905177282975,10,40,0
2024-06-12,2659,IND,AML-TUA,transaction_count,5.0,15,40,0
2024-06-12,5976,CORP,AML-TUA,transaction_count,20.0,20,40,1
2024-06-12,5976,CORP,AML-MNT,destination_count,20.0,20,40,1
2024-06-13,2048,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-06-13,2048,IND,AML-AUG,seasonal_factor,1.6122692548323392,15,40,0
2024-06-13,2048,IND,AML-TUA,avg_transaction_size,10000.0,10,40,0
2024-06-13,5776,IND,AML-TUA,activity_value,30000.0,20,70,1
2024-06-13,5776,IND,AML-FTF,foreign_transaction_ratio,3.0413900384313575,25,70,1
2024-06-13,5776,IND,AML-CHG,pattern_deviation,5.037794365655972,25,70,1
2024-06-13,6981,IND,AML-CHG,pattern_deviation,2.822505039439142,15,45,0
2024-06-13,6981,IND,AML-MNT,transaction_frequency,3.0,15,45,0
2024-06-13,6981,IND,AML-AUG,seasonal_factor,1.5746171885941098,15,45,0
2024-06-13,7178,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-06-13,7178,CORP,AML-CHG,pattern_deviation,3.82172761435998,10,40,0
2024-06-13,7178,CORP,AML-TUA,avg_transaction_size,100000.0,15,40,0
2024-06-13,8952,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-06-13,8952,CORP,AML-TUA,transaction_count,10.0,10,40,0
2024-06-13,8952,CORP,AML-AUG,peak_deviation,6.106552679210175,15,40,0
2024-06-14,1586,IND,AML-FTF,foreign_transaction_ratio,1.635090215003861,15,40,0
2024-06-14,1586,IND,AML-AUG,peak_deviation,3.082596339308985,15,40,0
2024-06-14,1586,IND,AML-TUA,avg_transaction_size,10000.0,10,40,0
2024-06-15,9871,CORP,AML-MNT,destination_count,15.0,15,45,0
2024-06-15,9871,CORP,AML-TUA,transaction_count,15.0,15,45,0
2024-06-15,9871,CORP,AML-CHG,activity_ratio_change,1.1797740689664333,15,45,0
2024-06-16,2731,IND,AML-FTF,foreign_transaction_ratio,1.607668340813138,15,40,0
2024-06-16,2731,IND,AML-TUA,activity_value,10000.0,10,40,0
2024-06-16,2731,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-06-16,4613,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-06-16,4613,CORP,AML-TUA,avg_transaction_size,50000.0,10,40,0
2024-06-16,4613,CORP,AML-FTF,high_risk_country_count,16.213503198127473,15,40,0
2024-06-16,7802,CORP,AML-MNT,activity_value,100000.0,15,40,0
2024-06-16,7802,CORP,AML-AUG,consecutive_inc,10.712043729646531,10,40,0
2024-06-16,7802,CORP,AML-FTF,foreign_transaction_ratio,1.2595839936676783,15,40,0
2024-06-17,2554,CORP,AML-AUG,peak_deviation,6.21558248727705,15,40,0
2024-06-17,2554,CORP,AML-TUA,transaction_count,10.0,10,40,0
2024-06-17,2554,CORP,AML-CHG,activity_ratio_change,1.153133402212251,15,40,0
2024-06-17,6413,CORP,AML-CHG,volume_increase,15.459694140667631,15,40,0
2024-06-17,6413,CORP,AML-AUG,peak_deviation,4.373362181404039,10,40,0
2024-06-17,6413,CORP,AML-FTF,foreign_transaction_ratio,1.1132349170955407,15,40,0
2024-06-17,6461,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-06-17,6461,CORP,AML-AUG,peak_deviation,3.239884907163071,10,40,0
2024-06-17,6461,CORP,AML-FTF,transaction_velocity,5.941224460079945,15,40,0
2024-06-17,7683,CORP,AML-FTF,high_risk_country_count,15.30928081466071,15,45,0
2024-06-17,7683,CORP,AML-CHG,activity_ratio_change,1.1699978516579321,15,45,0
2024-06-17,7683,CORP,AML-AUG,consecutive_inc,17.82461421242861,15,45,0
2024-06-17,8294,IND,AML-AUG,consecutive_inc,5.753527843764515,15,40,0
2024-06-17,8294,IND,AML-FTF,transaction_velocity,3.3778441559624213,15,40,0
2024-06-17,8294,IND,AML-TUA,avg_transaction_size,10000.0,10,40,0
2024-06-18,1892,IND,AML-MNT,destination_count,5.0,15,40,0
2024-06-18,1892,IND,AML-TUA,activity_value,10000.0,10,40,0
2024-06-18,1892,IND,AML-AUG,consecutive_inc,4.939772519186143,15,40,0
2024-06-20,4331,IND,AML-FTF,high_risk_country_count,3.2019690793647375,10,40,0
2024-06-20,4331,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-06-20,4331,IND,AML-AUG,seasonal_factor,1.4251572871866296,15,40,0
2024-06-20,5244,CORP,AML-FTF,foreign_transaction_ratio,1.1380368925584714,15,40,0
2024-06-20,5244,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-06-20,5244,CORP,AML-CHG,activity_ratio_change,0.6620390309578057,10,40,0
2024-06-20,7321,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-06-20,7321,IND,AML-TUA,transaction_count,3.0,10,40,0
2024-06-20,7321,IND,AML-AUG,peak_deviation,2.422377244430759,15,40,0
2024-06-20,8338,CORP,AML-FTF,transaction_velocity,6.4112424864537125,15,40,0
2024-06-20,8338,CORP,AML-MNT,transaction_frequency,4.0,10,40,0
2024-06-20,8338,CORP,AML-CHG,pattern_deviation,4.884297995217769,15,40,0
2024-06-20,9020,IND,AML-CHG,pattern_deviation,1.9498083263946524,10,40,0
2024-06-20,9020,IND,AML-AUG,seasonal_factor,1.644069442642163,15,40,0
2024-06-20,9020,IND,AML-FTF,transaction_velocity,2.568495285701386,15,40,0
2024-06-21,2881,CORP,AML-CHG,activity_ratio_change,1.1038232826810594,15,40,0
2024-06-21,2881,CORP,AML-TUA,transaction_count,10.0,10,40,0
2024-06-21,2881,CORP,AML-AUG,peak_deviation,6.919694936278476,15,40,0
2024-06-21,3566,IND,AML-FTF,transaction_velocity,5.493311095491816,25,55,1
2024-06-21,3566,IND,AML-CHG,volume_increase,5.247966321940197,15,55,1
2024-06-21,3566,IND,AML-AUG,peak_deviation,3.4841726531891055,15,55,1
2024-06-21,6880,CORP,AML-AUG,consecutive_inc,16.29543635460628,15,45,0
2024-06-21,6880,CORP,AML-MNT,destination_count,15.0,15,45,0
2024-06-21,6880,CORP,AML-CHG,volume_increase,15.899824959308992,15,45,0
2024-06-21,8709,CORP,AML-FTF,foreign_transaction_ratio,1.956305490661294,20,60,1
2024-06-21,8709,CORP,AML-MNT,activity_value,100000.0,15,60,1
2024-06-21,8709,CORP,AML-TUA,transaction_count,30.0,25,60,1
2024-06-23,1306,CORP,AML-CHG,pattern_deviation,6.618608644516281,15,45,0
2024-06-23,1306,CORP,AML-TUA,avg_transaction_size,100000.0,15,45,0
2024-06-23,1306,CORP,AML-AUG,peak_deviation,5.704579717582245,15,45,0
2024-06-23,9124,IND,AML-TUA,avg_transaction_size,10000.0,10,40,0
2024-06-23,9124,IND,AML-CHG,volume_increase,5.720615005836174,15,40,0
2024-06-23,9124,IND,AML-FTF,foreign_transaction_ratio,1.5380513955804078,15,40,0
2024-06-23,9406,CORP,AML-AUG,consecutive_inc,15.529577123730974,15,40,0
2024-06-23,9406,CORP,AML-MNT,activity_value,100000.0,15,40,0
2024-06-23,9406,CORP,AML-CHG,volume_increase,9.291383052821278,10,40,0
2024-06-24,6979,CORP,AML-CHG,volume_increase,15.145039479883936,15,45,0
2024-06-24,6979,CORP,AML-MNT,destination_count,15.0,15,45,0
2024-06-24,6979,CORP,AML-TUA,avg_transaction_size,100000.0,15,45,0
2024-06-24,9155,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-06-24,9155,IND,AML-FTF,foreign_transaction_ratio,0.9616182404581651,10,40,0
2024-06-24,9155,IND,AML-MNT,destination_count,5.0,15,40,0
2024-06-24,9687,IND,AML-TUA,transaction_count,5.0,15,40,0
2024-06-24,9687,IND,AML-CHG,volume_increase,4.424375035092826,15,40,0
2024-06-24,9687,IND,AML-FTF,transaction_velocity,2.241915337550809,10,40,0
2024-06-25,1434,CORP,AML-TUA,avg_transaction_size,100000.0,15,40,0
2024-06-25,1434,CORP,AML-MNT,destination_count,10.0,10,40,0
2024-06-25,1434,CORP,AML-CHG,pattern_deviation,6.754524707802277,15,40,0
2024-06-25,6883,CORP,AML-FTF,foreign_transaction_ratio,1.2483040719730296,15,40,0
2024-06-25,6883,CORP,AML-AUG,consecutive_inc,11.302266173513617,10,40,0
2024-06-25,6883,CORP,AML-MNT,activity_value,100000.0,15,40,0
2024-06-25,8041,IND,AML-CHG,activity_ratio_change,1.5612033536626946,15,40,0
2024-06-25,8041,IND,AML-FTF,foreign_transaction_ratio,1.056234518997979,10,40,0
2024-06-25,8041,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-06-26,1114,IND,AML-AUG,consecutive_inc,4.484870891242321,15,40,0
2024-06-26,1114,IND,AML-FTF,foreign_transaction_ratio,0.9622856298177872,10,40,0
2024-06-26,1114,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-06-26,3723,CORP,AML-MNT,activity_value,100000.0,15,40,0
2024-06-26,3723,CORP,AML-TUA,transaction_count,10.0,10,40,0
2024-06-26,3723,CORP,AML-CHG,volume_increase,12.523429038983409,15,40,0
2024-06-26,3834,IND,AML-CHG,pattern_deviation,2.736040059932927,15,40,0
2024-06-26,3834,IND,AML-AUG,peak_deviation,2.07408773236799,10,40,0
2024-06-26,3834,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-06-26,4557,IND,AML-FTF,foreign_transaction_ratio,1.0224001112117485,10,40,0
2024-06-26,4557,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-06-26,4557,IND,AML-TUA,transaction_count,5.0,15,40,0
2024-06-26,5805,CORP,AML-FTF,transaction_velocity,5.766647707820267,15,40,0
2024-06-26,5805,CORP,AML-CHG,pattern_deviation,4.066904590144754,10,40,0
2024-06-26,5805,CORP,AML-AUG,seasonal_factor,1.21611056551186,15,40,0
2024-06-27,3569,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-06-27,3569,CORP,AML-FTF,transaction_velocity,6.851078598267758,15,40,0
2024-06-27,3569,CORP,AML-AUG,consecutive_inc,11.602311989268209,10,40,0
2024-06-28,1823,CORP,AML-AUG,seasonal_factor,0.7698112818310057,10,40,0
2024-06-28,1823,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-06-28,1823,CORP,AML-MNT,activity_value,100000.0,15,40,0
2024-06-28,5889,CORP,AML-AUG,consecutive_inc,16.569597537822727,15,40,0
2024-06-28,5889,CORP,AML-MNT,destination_count,10.0,10,40,0
2024-06-28,5889,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-06-28,9977,CORP,AML-FTF,foreign_transaction_ratio,1.1375084797891646,15,45,0
2024-06-28,9977,CORP,AML-CHG,pattern_deviation,5.768193518869994,15,45,0
2024-06-28,9977,CORP,AML-AUG,consecutive_inc,16.186489123779044,15,45,0
2024-06-30,1391,CORP,AML-FTF,foreign_transaction_ratio,1.2451435932729749,15,40,0
2024-06-30,1391,CORP,AML-AUG,peak_deviation,5.36087158254994,15,40,0
2024-06-30,1391,CORP,AML-TUA,transaction_count,10.0,10,40,0
2024-07-01,1502,IND,AML-AUG,consecutive_inc,2.983404097590147,10,40,0
2024-07-01,1502,IND,AML-CHG,pattern_deviation,2.8592837492727607,15,40,0
2024-07-01,1502,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-07-01,6316,CORP,AML-MNT,transaction_frequency,6.0,15,45,0
2024-07-01,6316,CORP,AML-CHG,pattern_deviation,5.916032065991723,15,45,0
2024-07-01,6316,CORP,AML-AUG,peak_deviation,5.0095583026921355,15,45,0
2024-07-02,7727,CORP,AML-AUG,peak_deviation,5.880811334793046,15,45,0
2024-07-02,7727,CORP,AML-CHG,activity_ratio_change,1.2964684987011448,15,45,0
2024-07-02,7727,CORP,AML-FTF,transaction_velocity,4.862654131969353,15,45,0
2024-07-03,4655,IND,AML-AUG,consecutive_inc,4.758248347777518,15,45,0
2024-07-03,4655,IND,AML-MNT,transaction_frequency,3.0,15,45,0
2024-07-03,4655,IND,AML-CHG,volume_increase,4.271279124040415,15,45,0
2024-07-03,6841,CORP,AML-FTF,foreign_transaction_ratio,1.1483328527325305,15,40,0
2024-07-03,6841,CORP,AML-CHG,volume_increase,8.885957087071315,10,40,0
2024-07-03,6841,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-07-04,6583,IND,AML-AUG,peak_deviation,2.870541831899838,15,40,0
2024-07-04,6583,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-07-04,6583,IND,AML-FTF,foreign_transaction_ratio,0.9409847945645616,10,40,0
2024-07-05,2753,CORP,AML-CHG,activity_ratio_change,0.747534606543432,10,40,0
2024-07-05,2753,CORP,AML-FTF,high_risk_country_count,15.991526413423935,15,40,0
2024-07-05,2753,CORP,AML-AUG,consecutive_inc,16.383747138830195,15,40,0
2024-07-06,2565,IND,AML-MNT,destination_count,5.0,15,40,0
2024-07-06,2565,IND,AML-FTF,transaction_velocity,2.110011465261827,10,40,0
2024-07-06,2565,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-07-06,8118,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-07-06,8118,CORP,AML-FTF,high_risk_country_count,10.313831457519136,10,40,0
2024-07-06,8118,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-07-07,6262,CORP,AML-CHG,activity_ratio_change,1.1896666631274015,15,40,0
2024-07-07,6262,CORP,AML-AUG,peak_deviation,4.5304137428775615,10,40,0
2024-07-07,6262,CORP,AML-FTF,high_risk_country_count,13.272497640421223,15,40,0
2024-07-07,9881,CORP,AML-MNT,destination_count,15.0,15,65,1
2024-07-07,9881,CORP,AML-TUA,avg_transaction_size,500000.0,25,65,1
2024-07-07,9881,CORP,AML-CHG,pattern_deviation,9.912926521398832,25,65,1
2024-07-08,3044,IND,AML-FTF,transaction_velocity,4.2463514997550575,25,65,1
2024-07-08,3044,IND,AML-MNT,transaction_frequency,4.0,20,65,1
2024-07-08,3044,IND,AML-TUA,activity_value,30000.0,20,65,1
2024-07-08,6890,IND,AML-MNT,destination_count,5.0,15,40,0
2024-07-08,6890,IND,AML-AUG,seasonal_factor,0.9106303260499308,10,40,0
2024-07-08,6890,IND,AML-CHG,activity_ratio_change,1.3661752683557733,15,40,0
2024-07-10,5907,CORP,AML-AUG,consecutive_inc,16.465672091808,15,45,0
2024-07-10,5907,CORP,AML-FTF,transaction_velocity,5.940772773824198,15,45,0
2024-07-10,5907,CORP,AML-TUA,activity_value,100000.0,15,45,0
2024-07-11,6341,IND,AML-CHG,activity_ratio_change,1.392350859272982,15,40,0
2024-07-11,6341,IND,AML-FTF,foreign_transaction_ratio,0.960476325487578,10,40,0
2024-07-11,6341,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-07-11,7554,CORP,AML-TUA,transaction_count,15.0,15,45,0
2024-07-11,7554,CORP,AML-AUG,peak_deviation,5.253267174026919,15,45,0
2024-07-11,7554,CORP,AML-CHG,pattern_deviation,7.0891814433561,15,45,0
2024-07-11,7562,IND,AML-MNT,transaction_frequency,2.0,10,40,0
2024-07-11,7562,IND,AML-CHG,pattern_deviation,3.123716582361286,15,40,0
2024-07-11,7562,IND,AML-AUG,consecutive_inc,4.128267741760373,15,40,0
2024-07-11,9381,CORP,AML-AUG,peak_deviation,5.205378781828658,15,40,0
2024-07-11,9381,CORP,AML-CHG,pattern_deviation,6.769584202582863,15,40,0
2024-07-11,9381,CORP,AML-TUA,activity_value,50000.0,10,40,0
2024-07-12,4232,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-07-12,4232,CORP,AML-CHG,volume_increase,15.165249318671716,15,40,0
2024-07-12,4232,CORP,AML-TUA,activity_value,50000.0,10,40,0
2024-07-12,5584,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-07-12,5584,CORP,AML-CHG,volume_increase,10.30267099717113,10,40,0
2024-07-12,5584,CORP,AML-AUG,peak_deviation,6.830502358355554,15,40,0
2024-07-13,3331,IND,AML-CHG,volume_increase,5.7918349154593995,15,40,0
2024-07-13,3331,IND,AML-MNT,activity_value,10000.0,10,40,0
2024-07-13,3331,IND,AML-AUG,seasonal_factor,1.3570123671347494,15,40,0
2024-07-13,5171,CORP,AML-MNT,destination_count,10.0,10,40,0
2024-07-13,5171,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-07-13,5171,CORP,AML-FTF,transaction_velocity,7.069395527269255,15,40,0
2024-07-14,1303,CORP,AML-CHG,volume_increase,14.957986325675646,15,40,0
2024-07-14,1303,CORP,AML-FTF,transaction_velocity,4.003844523382686,10,40,0
2024-07-14,1303,CORP,AML-AUG,consecutive_inc,13.295368531547258,15,40,0
2024-07-14,4059,CORP,AML-TUA,avg_transaction_size,500000.0,25,45,1
2024-07-14,4059,CORP,AML-AUG,consecutive_inc,20.62840141987423,20,45,1
2024-07-16,8662,IND,AML-AUG,seasonal_factor,0.9442936347908484,10,40,0
2024-07-16,8662,IND,AML-CHG,pattern_deviation,3.2437464468554005,15,40,0
2024-07-16,8662,IND,AML-FTF,foreign_transaction_ratio,1.4765256249955043,15,40,0
2024-07-17,8691,CORP,AML-TUA,avg_transaction_size,100000.0,15,40,0
2024-07-17,8691,CORP,AML-CHG,volume_increase,13.485104692883954,15,40,0
2024-07-17,8691,CORP,AML-FTF,transaction_velocity,4.350286971470502,10,40,0
2024-07-17,9013,CORP,AML-FTF,high_risk_country_count,17.22272231499175,15,40,0
2024-07-17,9013,CORP,AML-MNT,activity_value,50000.0,10,40,0
2024-07-17,9013,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-07-17,9950,CORP,AML-FTF,transaction_velocity,5.1345007490589705,15,40,0
2024-07-17,9950,CORP,AML-CHG,pattern_deviation,7.029719065344295,15,40,0
2024-07-17,9950,CORP,AML-MNT,transaction_frequency,4.0,10,40,0
2024-07-18,1324,CORP,AML-MNT,destination_count,15.0,15,45,0
2024-07-18,1324,CORP,AML-CHG,pattern_deviation,6.484210791120628,15,45,0
2024-07-18,1324,CORP,AML-TUA,activity_value,100000.0,15,45,0
2024-07-18,7135,IND,AML-AUG,seasonal_factor,1.5329880757438028,15,40,0
2024-07-18,7135,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-07-18,7135,IND,AML-MNT,transaction_frequency,2.0,10,40,0
2024-07-18,8604,IND,AML-AUG,seasonal_factor,1.4507247141943889,15,45,0
2024-07-18,8604,IND,AML-CHG,pattern_deviation,2.8911855187642432,15,45,0
2024-07-18,8604,IND,AML-TUA,activity_value,20000.0,15,45,0
2024-07-19,7107,IND,AML-AUG,peak_deviation,2.428365203304761,15,40,0
2024-07-19,7107,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-07-19,7107,IND,AML-FTF,high_risk_country_count,3.480742235125324,10,40,0
2024-07-20,2232,CORP,AML-CHG,volume_increase,14.577679389989783,15,40,0
2024-07-20,2232,CORP,AML-FTF,high_risk_country_count,15.713995697199339,15,40,0
2024-07-20,2232,CORP,AML-MNT,destination_count,10.0,10,40,0
2024-07-22,1659,IND,AML-TUA,avg_transaction_size,20000.0,15,45,0
2024-07-22,1659,IND,AML-MNT,activity_value,20000.0,15,45,0
2024-07-22,1659,IND,AML-AUG,seasonal_factor,1.4039245768280768,15,45,0
2024-07-23,4278,CORP,AML-CHG,volume_increase,9.911399869940636,10,40,0
2024-07-23,4278,CORP,AML-AUG,peak_deviation,6.773126167497616,15,40,0
2024-07-23,4278,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-07-23,4515,CORP,AML-MNT,activity_value,50000.0,10,40,0
2024-07-23,4515,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-07-23,4515,CORP,AML-FTF,high_risk_country_count,12.440012019292022,15,40,0
2024-07-23,8272,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-07-23,8272,CORP,AML-AUG,consecutive_inc,16.07858196012339,15,40,0
2024-07-23,8272,CORP,AML-CHG,activity_ratio_change,0.759071487723331,10,40,0
2024-07-24,1740,IND,AML-CHG,volume_increase,5.7182709147198345,15,40,0
2024-07-24,1740,IND,AML-AUG,seasonal_factor,1.4509547388759425,15,40,0
2024-07-24,1740,IND,AML-MNT,destination_count,3.0,10,40,0
2024-07-24,8334,IND,AML-FTF,high_risk_country_count,2.8845265721127347,10,40,0
2024-07-24,8334,IND,AML-CHG,volume_increase,4.24812604530128,15,40,0
2024-07-24,8334,IND,AML-TUA,transaction_count,5.0,15,40,0
2024-07-25,6353,CORP,AML-TUA,activity_value,50000.0,10,40,0
2024-07-25,6353,CORP,AML-FTF,foreign_transaction_ratio,1.170216214534301,15,40,0
2024-07-25,6353,CORP,AML-AUG,consecutive_inc,15.767983222699273,15,40,0
2024-07-25,6436,IND,AML-AUG,seasonal_factor,1.44480228266961,15,40,0
2024-07-25,6436,IND,AML-FTF,transaction_velocity,2.0021457225224424,10,40,0
2024-07-25,6436,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-07-25,7807,CORP,AML-FTF,high_risk_country_count,17.809865854712132,15,40,0
2024-07-25,7807,CORP,AML-MNT,transaction_frequency,4.0,10,40,0
2024-07-25,7807,CORP,AML-CHG,pattern_deviation,4.810245832091152,15,40,0
2024-07-25,8991,CORP,AML-CHG,volume_increase,10.0629157724911,10,40,0
2024-07-25,8991,CORP,AML-AUG,peak_deviation,6.664827664812433,15,40,0
2024-07-25,8991,CORP,AML-FTF,high_risk_country_count,14.31145677281592,15,40,0
2024-07-27,4977,CORP,AML-MNT,activity_value,100000.0,15,40,0
2024-07-27,4977,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-07-27,4977,CORP,AML-AUG,seasonal_factor,0.7111602585675114,10,40,0
2024-07-27,5063,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-07-27,5063,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-07-27,5063,CORP,AML-FTF,foreign_transaction_ratio,0.6446524416247007,10,40,0
2024-07-27,5470,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-07-27,5470,CORP,AML-AUG,peak_deviation,6.473584492651401,15,40,0
2024-07-27,5470,CORP,AML-MNT,activity_value,50000.0,10,40,0
2024-07-29,4759,IND,AML-CHG,activity_ratio_change,1.5583377872816313,15,40,0
2024-07-29,4759,IND,AML-AUG,consecutive_inc,5.399093542985084,15,40,0
2024-07-29,4759,IND,AML-FTF,high_risk_country_count,2.8565707782712733,10,40,0
2024-07-29,6917,IND,AML-FTF,foreign_transaction_ratio,1.42807732321758,15,40,0
2024-07-29,6917,IND,AML-CHG,activity_ratio_change,1.0852670145743495,10,40,0
2024-07-29,6917,IND,AML-AUG,seasonal_factor,1.6110615481474162,15,40,0
2024-07-29,8274,IND,AML-FTF,transaction_velocity,3.484414114620657,15,40,0
2024-07-29,8274,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-07-29,8274,IND,AML-MNT,activity_value,10000.0,10,40,0
2024-07-29,9748,IND,AML-CHG,volume_increase,3.106073000953869,10,40,0
2024-07-29,9748,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-07-29,9748,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-07-30,2322,IND,AML-CHG,activity_ratio_change,1.527759151718063,15,40,0
2024-07-30,2322,IND,AML-FTF,foreign_transaction_ratio,0.9250429053141466,10,40,0
2024-07-30,2322,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-07-30,4445,IND,AML-CHG,volume_increase,3.5252821908456475,10,40,0
2024-07-30,4445,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-07-30,4445,IND,AML-FTF,transaction_velocity,3.3770829357519023,15,40,0
2024-07-31,1897,CORP,AML-CHG,volume_increase,9.121458657735996,10,40,0
2024-07-31,1897,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-07-31,1897,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-07-31,3833,CORP,AML-CHG,volume_increase,10.816255061149052,10,40,0
2024-07-31,3833,CORP,AML-TUA,avg_transaction_size,100000.0,15,40,0
2024-07-31,3833,CORP,AML-AUG,seasonal_factor,1.2240507550592157,15,40,0
2024-08-01,3069,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-08-01,3069,IND,AML-MNT,destination_count,5.0,15,40,0
2024-08-01,3069,IND,AML-FTF,foreign_transaction_ratio,0.9579683254887147,10,40,0
2024-08-02,1323,CORP,AML-TUA,transaction_count,10.0,10,40,0
2024-08-02,1323,CORP,AML-FTF,high_risk_country_count,16.920495406489547,15,40,0
2024-08-02,1323,CORP,AML-CHG,volume_increase,13.785883205882866,15,40,0
2024-08-03,3549,CORP,AML-TUA,transaction_count,20.0,20,55,1
2024-08-03,3549,CORP,AML-AUG,peak_deviation,6.836141972633448,15,55,1
2024-08-03,3549,CORP,AML-CHG,volume_increase,21.2064749355093,20,55,1
2024-08-04,1527,IND,AML-FTF,transaction_velocity,4.63226309536637,25,65,1
2024-08-04,1527,IND,AML-CHG,volume_increase,11.0139578604831,25,65,1
2024-08-04,1527,IND,AML-MNT,activity_value,20000.0,15,65,1
2024-08-04,9336,CORP,AML-FTF,high_risk_country_count,12.986597805421694,15,40,0
2024-08-04,9336,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-08-04,9336,CORP,AML-AUG,peak_deviation,3.908656151957707,10,40,0
2024-08-05,7226,IND,AML-CHG,pattern_deviation,1.9349394665924777,10,40,0
2024-08-05,7226,IND,AML-AUG,seasonal_factor,1.6499682089040444,15,40,0
2024-08-05,7226,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-08-06,3626,IND,AML-AUG,peak_deviation,2.7660120021021717,15,40,0
2024-08-06,3626,IND,AML-CHG,pattern_deviation,2.4160114398815993,15,40,0
2024-08-06,3626,IND,AML-MNT,transaction_frequency,2.0,10,40,0
2024-08-06,7830,IND,AML-CHG,volume_increase,5.769921846085677,15,40,0
